user_id,song_id,rating
user_0002,5hv2RdHzUB5l41c1ldOvZJ,5.0
user_0002,15ClDfkEXOazwTGLJIeK1e,5.0
user_0002,0DGrik6fK275vxGRRIG9ml,5.0
user_0002,5bu9A6uphPWg39RC3ZKeku,5.0
user_0002,4L5Oph7ovfWa0XNGb7NDw0,5.0
user_0002,2PZryKb38MtoCTsZASWLJ4,5.0
user_0002,2biGEMYnKkiqJXkS8Koiaw,5.0
user_0002,6126lbKcz91f4wgSwBF0vG,5.0
user_0002,5LnlrBspSm1uBdOcei7vVN,5.0
user_0002,4Aeus4U3EiGtUF9cyempfd,5.0
user_0002,7eL7yfCL9hs0mAW6B5Rfmg,5.0
user_0003,1DAtvGhEuPUonbUdKEKDyO,5.0
user_0003,6RwSREtb8zda5Xj8XvUyu7,5.0
user_0003,0Rv4ZCxH3cN2oGgJdN7AE6,5.0
user_0003,03sXWrQi8IAgAJt27IJtQN,5.0
user_0003,1h98AABeIm0jhwGLbHLuQH,5.0
user_0003,6DSnc88NhmqGI1wsqf4DPu,5.0
user_0003,3BmbN6TbVL1Y5fJcUWXV64,5.0
user_0003,15TXFTdwGEEL4jH9erTRnK,5.0
user_0003,2dRcMFPtMbxollJm33uL0h,5.0
user_0003,3il7tPDMJim97YDr97bdJE,5.0
user_0003,5LOvcRzZ3rE2QoHeQFkV5A,5.0
user_0003,2Ras7UcXvzenVmkyVMibdh,5.0
user_0003,1v3rsZZAH13mnXEEz3AEL5,5.0
user_0003,4JKKEHCA8jt5SMwhxOCScO,5.0
user_0003,0F3Tuj1xV2rBtHklHmJAEE,5.0
user_0003,4kaY5GpsrcJ8nzVIkzsKz2,5.0
user_0003,4niCVPVar9M8h6lQlki4XE,5.0
user_0003,7usbSmFna598CdvpZiHWlq,5.0
user_0003,1rx1V5VbJVFTgFfqOwyt6w,5.0
user_0003,5gSeFs62ZwiRhUydAFN9yv,5.0
user_0003,64tk48BHD71SlomdRag8bm,5.0
user_0003,6320dfS3Vt9DXC5RNwC4oL,5.0
user_0003,1VErHw2douvYHUO1EUm7eh,5.0
user_0003,1V3GezeVLj1WlCAXFPkeJP,5.0
user_0003,3jkMUudtktfS8uEXZWpdll,5.0
user_0004,4Y3J1vo9Qexf0r984zxz8t,4.6
user_0004,0utTxlkXq7mv67jgyL7XEg,5.0
user_0004,1nAxF4Q5DKlAbSdNYyRkrj,5.0
user_0004,2sd9P9lHGtxRCPGaMVjkZJ,5.0
user_0004,67LYYS7jqF8qTNvEUe0t1M,5.0
user_0004,3U6R2JSOzgPzQo57fZFsDZ,5.0
user_0004,0z4GaZaZcXdm6bFhAcSLrh,5.0
user_0004,1hEqY5WgZIpNgZKmuFGNax,5.0
user_0004,0Wium78nYXiKpv1sq7vebf,5.0
user_0004,0XAivVlq04RdaO5FpIUcm3,5.0
user_0004,7Hv2ZEXSRi8vKPhLE4LQhw,5.0
user_0004,1sVPnm3MQqQGaCUH1OO8NV,5.0
user_0004,15QdrzuAzRny3zEDUT1JEQ,5.0
user_0004,0ylf1wQGwutMzirog83Gui,5.0
user_0004,4osjIuJmxVYQN7YCtuWaPB,5.0
user_0004,6qLffAhesaisRrUwxww7Vq,5.0
user_0004,4mVnckvlEpttFNu6hYkEiG,5.0
user_0004,0IeGK0PpEs4ohGpqlCsJui,5.0
user_0004,0RoM4THuXdA2VUkxkUS1Ds,5.0
user_0004,7dtxV1gbo3kWHiBhFywD7v,5.0
user_0004,4jNpOIescJVu2jswo3cpBC,5.0
user_0004,2UITlqXM467haohWgPffAT,5.0
user_0004,6N8vF6k2PfKNbVrKTHKNbp,5.0
user_0004,6MQiGSt5jFsWSmRYL09zTE,5.0
user_0004,2uuykQmIKK4g0vjowVChO3,5.0
user_0005,3F3gvGl71oQLp37NUiRb8Z,5.0
user_0005,30UlcIYxoADqTTTsgnfIKA,5.0
user_0005,7HO0JkNNzQdH8smlodJtaH,5.0
user_0005,4jEdoSDTKhIwu1OcyQfcrw,5.0
user_0005,2owOdm4D8yOl9RgvQ30X7y,5.0
user_0005,2MnPiFRuGco6J4EIQa9RDu,5.0
user_0005,0nzlGGgKUsFFst5lXASVjv,5.0
user_0005,79RW2aMziBqB3Oms3sFFB4,5.0
user_0005,2NgPplXFmGoBHtFMQNpIHa,5.0
user_0005,7as88HhLbDLgobaSbJrVBs,5.0
user_0005,1VtzsBQdKDXoI2wgV83vwh,5.0
user_0005,136ta0ZoXaKDc7wZHFs78b,5.0
user_0005,0KQRhak4Irr2CKxgQ9U6ay,4.9
user_0005,43X3q1VG5vn1njNJ6c599E,5.0
user_0005,11lQimfTBm33t0GtCcD0sH,5.0
user_0005,2NV0oNAYgjlN27SeNIo8bL,5.0
user_0005,43FSBWy8WSY32mUWX4lL1X,5.0
user_0005,3jvNwwHkWjELV3QALVz47D,5.0
user_0005,4G2fAwn7iRl4RpnRxcJp1C,5.0
user_0005,21hbX98UvlY7nSanI07oig,5.0
user_0005,0KM3fzzUBVW0vW7RmFh28v,5.0
user_0005,5lCI0WJto9UU4235xaHE4y,5.0
user_0005,4BfOkMlyoev0VEN5ClXMby,5.0
user_0005,3Bgl1xMI00capuTqUHBNUW,5.0
user_0005,2LngfCtXG68gcfX0nOiVzG,5.0
user_0006,7zbrBrFBWAZ5ruwda1EwgS,5.0
user_0006,4cCD0bV8NXVA52wFWfJ7dN,5.0
user_0006,7ahd8hgfj5z3rOhbKdGNJU,5.0
user_0006,4qwHe75josQHnb5moQ1tqE,5.0
user_0006,5RO0MNa5hBKIM4OcjygadU,5.0
user_0006,4sxDA8NwmjV3sPfusOPIf6,5.0
user_0006,5zKFP6GJLZqbg8z1wpAEiE,4.6
user_0006,3cw2X9AStMjrGnhBsm4fcJ,5.0
user_0006,2Dz5WpEWA0vhnMmEPYiZ2y,4.7
user_0006,20hq7nXNC6sy3M636qTMI7,5.0
user_0006,5E73WRgx5QymAZBW3kbTR0,5.0
user_0006,5zCuSaARd2hGfGTNf6o2Gq,5.0
user_0006,1E8nSsB4EKkKlOQOfUA9mV,5.0
user_0006,1MFASTOgDmN4AdjC6aPX3b,5.0
user_0006,5VstQo8pGLp593ixXidLDg,5.0
user_0006,7kbvMr9iDzYP7KH6apVFSA,5.0
user_0006,4WyhOKXtCkNVcgfTBpYaxm,5.0
user_0006,1y5nMCTcIwrpFveTchcSP4,5.0
user_0006,0LFFcujnFizPc3SROLSkQ7,5.0
user_0006,6bjezk8sqGMFvGOe6tuNvc,5.0
user_0006,0si3QWqmM33qhtLCoc51Nr,5.0
user_0006,3cQHsfwhxsdJJABkWO1N5U,5.0
user_0006,4V1GX6kcU1ehDP1d1GopGb,5.0
user_0006,0LTmszArnlTiOtpwoZ2ETY,5.0
user_0006,2KfbLq9MawF5QMmjACPOOe,5.0
user_0007,4yJ0w4kj79TiKyg0klsxC6,5.0
user_0007,4tRmSA3kjsL8sD1mRlLlQu,5.0
user_0007,63yJNPFapPMRBRzuu7kQwP,5.0
user_0007,34ebeHWIGQrAt99L1R2Kyn,5.0
user_0007,35EGJJhFbcdlWIMF1azyBc,5.0
user_0007,0cK8SRiAOF34J27QknLhZ9,5.0
user_0007,6I027hXtehcE55bFjbxhLk,5.0
user_0007,14VmsVz9jMLnTvc6Gtd99U,5.0
user_0007,1WGwyNZnKb5tKbPo3WuM39,5.0
user_0007,29eDv3EN4MjFq5UwPalcKl,5.0
user_0007,6lqtnZCjmzqjkAsCOtDLB3,5.0
user_0007,6EDXKAUD4cYjdaAHya93Dg,5.0
user_0007,1ziPUOfnmbNmEPS7ToCGMK,5.0
user_0007,0ChYuA90OfNIniIqzwCt6j,5.0
user_0007,0bfNMCcujmZHi03rkpFmAL,5.0
user_0007,4eJWCk29ncUfVWmQVHD4iL,5.0
user_0007,39m8Rvbp9z8HXyyCuEY1Dv,5.0
user_0007,7exiBC2yAuRQLHsukjG8vn,5.0
user_0007,15IVKRhTPXp4lKtwl568KS,5.0
user_0007,4RAR8g8fZNB106ezUurnE0,5.0
user_0007,1BkYwLp35LlBJZwANUvzFs,5.0
user_0007,4i05yH5GlG7IH67OmqjOg6,5.0
user_0007,6wrVJuEZa4qq0HvjdMwcgz,5.0
user_0007,18mNRyfNGQvVfwTJo27sNR,5.0
user_0007,3Yo9kEVE2UVSVFtxNXK2u2,5.0
user_0008,7iLA6PQeQWRjLDHOJgGpj5,5.0
user_0008,2AiXzAPl5BWbRHnXZ2FBcq,5.0
user_0008,6HDBZFpozQsnYZ88ic250y,5.0
user_0008,73Zqgqez3FbGjeGRhSkw0O,5.0
user_0008,18kLC7awCOvo46wq596QQ4,5.0
user_0008,7i481KZEKvrLdqj03eqDG3,5.0
user_0008,3oXjeIZpm8ur7KlFeuSXZb,5.0
user_0008,4SJ5sacEdnS4oNhT1oDYmO,5.0
user_0008,0YjOQE1HN5tm60RXOWKUnm,5.0
user_0008,4fROPhCLLcDH4N5pgZv1bW,5.0
user_0008,1MrOVIoFNsJKY01ul5WMxT,5.0
user_0008,4zDfgax6Ihb0UWdour1ZEs,5.0
user_0008,2YpanBJd9Wj2ZxrmcUrTUR,5.0
user_0008,4YmuwxEfzF5bXTuwg3sYbE,5.0
user_0008,6xvFb6D88Ew3KKZFfiZRpl,5.0
user_0008,4P7b0CQDQos4tBDmsfyh9x,5.0
user_0008,6N7tD8zXsfjC19RIHhzg4i,5.0
user_0008,1PKihsWbBJACcmLMRXcqGu,5.0
user_0008,0poBBKCSLhJk4ypsN7I2Af,5.0
user_0008,1F8PaZlw4n1Ds7lZfMUmU5,5.0
user_0008,0dnHVBxgteUkmV8EF0fLhc,5.0
user_0008,47Xow1hr1pkNCtWRBoSXNA,5.0
user_0008,0bXmoMSBZSAVdSVt54PQVS,5.0
user_0008,3wgNhWuV5gkcEkTgMBNcoA,5.0
user_0008,63KVRfA7COiRBVnZAfbPxU,5.0
user_0009,2YlLv22mNqbG3logspCLZk,5.0
user_0009,1EDCnr5zLbJIfmqgirRdPn,5.0
user_0009,1FQn5MpCbCGRck8jntrQhC,5.0
user_0009,5CkHWQBcb7fgNXJ9z773XX,5.0
user_0009,4rk94uEZLJftdhnjp4Hwsx,5.0
user_0009,25u9qqgG0idmYlj60KMTTT,4.8
user_0009,61RvEx7GLYRHQhG7ldjJo1,4.4
user_0009,194o2fI6MpLs9YbKjHi9wz,5.0
user_0009,3nztqjC0JHawb7fTvYXB3o,5.0
user_0009,0W6OWVVQKvIfNvMgZHca7Z,5.0
user_0009,6wDk6dRv985txnU7oJpkHY,5.0
user_0009,1z8H51b7Smv1VVoFJi1cUt,5.0
user_0009,3XGLqpO5DxvDL5CD2DFAd8,4.6
user_0009,0sL0ARC3N3zxhtHJfOI4uy,5.0
user_0009,5SAEMjVQbmin3g7b0RG6me,5.0
user_0009,7AE1n5dKg90RSCegKcfFf9,4.9
user_0009,2LWBOPGmgxCI9awFaBN5JL,5.0
user_0009,53k1gKFpKrDbktUzrB80f0,4.7
user_0009,03sEzk1VyrUZSgyhoQR0LZ,5.0
user_0009,14RBEuGzKwpt4DRPY5pAKx,5.0
user_0009,4feTIsTqhsyW3mBdAyxHti,5.0
user_0009,3DkHNCA4QRBQgTzF2T18hm,5.0
user_0009,29NyItj5L18Qn4QlPSeRE3,5.0
user_0009,4lYBePQ9GrpuOmNB3QhSmm,5.0
user_0009,3vzdaUwY9ouQ2jyJw5ITff,5.0
user_0010,0bORa4VpL8NzyMXEI6UFGK,4.7
user_0010,2Wixf22mYfhNtMIQBOrojt,5.0
user_0010,4ep8EZjc5GARiaUbp3CJ4A,5.0
user_0010,6FnX91RMpO5lX6hhos9MRl,5.0
user_0010,1wyoUisMRrDiRPir7qUwmY,5.0
user_0010,2uytykBrV2v4y7QagHcOI3,5.0
user_0010,1gPJ3F2p8rwhlzr1AF58W7,5.0
user_0010,1r4vEAZ09lGIm8eusrJDdq,5.0
user_0010,6TXr7qoJvRWk9DxzgFdh1c,5.0
user_0010,2TF26huavwEjoS3dzDRKB9,5.0
user_0010,4fM2DdT03XruTYZfIvALUv,5.0
user_0010,6VZO6ySHBeIGT9q06NagQn,5.0
user_0010,2d7IETCZDoUUboXVFimOv2,5.0
user_0010,07Vk1JPd5MgBJxdrMpnLNh,5.0
user_0010,73LcWB5KSzmpa1YsK2xRbg,5.0
user_0010,7x0tjTUirA1ZdGTPNoPWZ9,5.0
user_0010,2moDQyLKU0UnTgFZV91oPL,5.0
user_0010,0wI0S42Cg41DVGqIIVimTM,5.0
user_0010,6LO5HnyOkwkaykUQBDi17Y,5.0
user_0010,2TKYYJSJCYTn8BiSl66WY1,5.0
user_0010,5xyYIjAjgLrNBpcvK8EVBg,5.0
user_0010,1qf9g5C5G1WGabKqQBsuFC,5.0
user_0010,3VzGCVwgAcb02DXs8ORuDz,5.0
user_0010,7EZC6E7UjZe63f1jRmkWxt,5.0
user_0010,1M7BKJZ5mGDo9hoCwpCixi,5.0
user_0011,48fPdAwGVoSkGK8GSez9yx,5.0
user_0011,2LYrK7rIwqP809PneuLhQz,5.0
user_0011,1vFGwteJk3i24kHw7vtaXL,5.0
user_0011,03P8OuXYbTy6dCWq007z1q,5.0
user_0011,6D8WuhGdJ7LjY7ONr4ZGgZ,5.0
user_0011,4S9oFNsKx4ZzW4eFws0iYO,5.0
user_0011,4KIoBpLdHX7nERPfDROJWR,5.0
user_0011,2pYcCxTKRBJldhObRPyNQd,5.0
user_0011,74CfdrhoXqfbcRsxpbbMNN,5.0
user_0011,56s8emjdpq3KjecMlyIBkb,5.0
user_0011,2yx3W98N7XWMCH6Q2CdbYn,5.0
user_0011,5YvNiBRjaSr6uC7U2TsOgd,5.0
user_0011,0CF1X2oxbHWyFNPG2CPeNX,5.0
user_0011,0BumkbMOjaGROaVCR2I4An,5.0
user_0011,2nArTS9sqS0zhKnmGe86yD,5.0
user_0011,02bERDuJxtWLvIApFJn5Ba,5.0
user_0011,4686eQ81DEswHa90bcdlC9,5.0
user_0011,2yvM6c4sAkjcd4UrJap3v8,5.0
user_0011,45xXb4lQwMAwZwTzHeX6Jt,5.0
user_0011,3Dp84TqGG7IaIZJX7Wzcia,5.0
user_0011,55ri3hkeez28MnWTqAsg7L,5.0
user_0011,3L3R5s3kaz3heUdPQijWtA,5.0
user_0011,72HdutlIHBZJ7WT1xVAAZT,5.0
user_0011,05MJD0IGdYCBQPleVXLnsz,5.0
user_0011,2QeEc8Q30EqxeSipzkLZFJ,5.0
user_0012,1nqLUAlrA6HO7H9OTxOGLj,5.0
user_0012,46A9awz7xtpDGNeNtaqWMh,5.0
user_0012,5lJUXSjRjevVy7I3P87wuK,5.0
user_0012,5EUGCiazcozBbg0kYU4I1h,5.0
user_0012,75CS36Nn8aetRR5eksZMbB,5.0
user_0012,6u9CDoX7wXx1QWlUX8nmck,5.0
user_0012,2VTgVKaabe96ezuyDW5ugq,5.0
user_0012,0FCC86QdcrnadubkBZpdWB,5.0
user_0012,4NPNIgn2M5fGru5Eoqyibz,5.0
user_0012,6lxKLjWjADsC3BAhi3228I,5.0
user_0012,14dwnVjcTuhltezRrJmJPH,5.0
user_0012,6b42V0AvjyRhGXsCod2nQe,5.0
user_0012,1NqwvP8R8pAF8ojAk2isqc,5.0
user_0012,1qUghaxgyxDMYE64pNXM9N,5.0
user_0012,1zkTEzc4QieoUWCqt8siLx,5.0
user_0012,50LnjReEjYeVSZY2NGoK6e,5.0
user_0012,5x2STIzWAYohcaKuxohIGa,5.0
user_0012,6aUN5gXfkXKl4GBiVTLLZI,5.0
user_0012,3Md2rJdmD1OzhT5LhWqBKo,5.0
user_0012,1Trsjxw3OfwzIVsSuItgIa,5.0
user_0012,1vXnpRpnNvXx9ZBwScVaMf,5.0
user_0012,2Huc0pVL2qSVn9YD9ylRcz,5.0
user_0012,2C8rvEdAFLuMF4khj5WSPX,5.0
user_0012,0og2U8tsBAR7NJysRR6uBU,5.0
user_0012,6t8mmZgaYAd9yVnBBhOuQG,5.0
user_0013,1vEQw6OHRWpLdMGn8GSqS6,5.0
user_0013,5pgQi74y4bGoT3bYFKZagk,5.0
user_0013,718HmBRMdJYSiwzGSIUJsz,5.0
user_0013,6pMGiv9BCjnrmBwr7OUdxD,4.5
user_0013,6YrAxoqTwEGmGI0NKQ4ugl,5.0
user_0013,7LOeVEchwpe7YrHSh462GT,5.0
user_0013,1fl6ukQEOZMlVTjncfPXph,5.0
user_0013,2i8wJ4JriGcKYxiFxrar7f,5.0
user_0013,0zFGlXN7rbabwBqIHsvz6o,5.0
user_0013,5ro6emnCFW68z4hIQ5w1gT,5.0
user_0013,3jGCVfvapPHeSJCMh3HWdq,5.0
user_0013,2SQ7A4PRjzF10B47tJJ7Pd,5.0
user_0013,3ynNOKWGmuFQiMksRibJyF,5.0
user_0013,3FXTtPNNAXOgUiOtkSfAdW,5.0
user_0013,39AXhTryJQRkwdqAFbajmp,5.0
user_0013,1wxSfnXGwpnz83oA8LDbqY,5.0
user_0013,6bDe6IMM7ek4p9rBsRCdpr,5.0
user_0013,30HJwA7Q1x1kYdgaNjg6Ix,5.0
user_0013,5Ah3Zx7WT0nOQNPvRYeW1m,5.0
user_0013,3DcwhrHTOUwnaZnDwBsh3J,5.0
user_0013,0uVLFiXalgRPbVLLmt8FBO,5.0
user_0013,5EVqN0useCDhbO4FCl71wp,5.0
user_0013,3YuGN3KB1ThbXssueLCuJt,5.0
user_0013,12JPW5e0MP7YbBzgc80MUx,5.0
user_0013,1lOhnZV1VVicEMHDEsUXVQ,5.0
user_0014,2KvqNMwgzwyteJPkbQIBJ9,5.0
user_0014,36kEqcd6yEJF821kAVt8JI,5.0
user_0014,3h2jKVFDtI69kg8v3dCaHD,5.0
user_0014,0ZTNS3G4tABG5JhUg2LtZA,5.0
user_0014,7mT4UXUP2hXW6oj15MMgzT,5.0
user_0014,161Q4l6VXpUwAg1TAp8T7t,5.0
user_0014,65KlViTki9UzT2WNWbsBLF,5.0
user_0014,16R1Fq1nFxm9DJyzBzKjQk,5.0
user_0014,3Ill870Y1tXdih9qPnRKa1,5.0
user_0014,6K6iyzjownhYBqnvU7XFXa,5.0
user_0014,7ICuxEuvIr4BvFiRPQDY5F,5.0
user_0014,5P1tKRDdj7gJEFuqtKYJPA,5.0
user_0014,13XhAfxKL5VbQ32TFU3fOn,5.0
user_0014,07VaVRAnhP8DWmKfZF4xVs,5.0
user_0014,0aIW3ekrhK1eh3BYCh11op,5.0
user_0014,2UxxDidNYPuTLiMNKBHMiK,5.0
user_0014,4bIQXffbALkCC0Xo6aTicP,5.0
user_0014,5vHBFQGi6CZGR5RuBx8zjb,5.0
user_0014,1NeQzAqahRYI09bgLbhVFN,5.0
user_0014,5i3XrUg6t4AXJ0upUTl5u2,5.0
user_0014,3fHPPqfiXlGM5ZauZpAa2r,5.0
user_0014,4QaZC2yYRWx60342ibZBsT,5.0
user_0014,79vEv8zqy9tLYsTxxkXHXq,5.0
user_0014,1x9tZ4qrRHWORqZ6X69WEi,5.0
user_0014,6t4pmtMOJVGm3NXyDqXQlK,5.0
user_0015,2mmEOMZRIxWsrAMV9WvV2J,5.0
user_0015,4GpJyQ58wvKwllL3CAbfX5,5.0
user_0015,6vy8FU0zMBdUypwpFRPKQP,5.0
user_0015,7upnvFwyU0NyipS6AwBjOV,5.0
user_0015,62q03kZpF2r4d8rfLcExsu,5.0
user_0015,2wDsZgFps34cgGMiYeeszB,5.0
user_0015,21o6vWZRqLkymy0GFlrCgd,5.0
user_0015,2EjXfH91m7f8HiJN1yQg97,5.0
user_0015,2RzXfGR62zUJhHtnczH9Qg,5.0
user_0015,08EzywoYzT4unsQXslM9RA,5.0
user_0015,2NgPplXFmGoBHtFMQNpIHa,5.0
user_0015,13EIq6pdSwdnLMuDTBZgUf,4.9
user_0015,1UtOucLwBo6XuMl8WvQxSU,5.0
user_0015,3lWuagNhAzcqOikD5KnBku,5.0
user_0015,6fqFxZMURYoIglBXTj8Hmc,5.0
user_0015,11lQimfTBm33t0GtCcD0sH,5.0
user_0015,1XHQ1Pgh9GQoYx2I7Urb4Q,5.0
user_0015,4eJikwHYHJ3yMg1tvS1Mom,5.0
user_0015,6mmIFvs80ZFFKW555Fxy8i,5.0
user_0015,1BnFFCNgQ1BGSxzf3zvU3G,5.0
user_0015,7EIk0Pk8QLW19dN6NViFI5,5.0
user_0015,5f3PgI4zW2oErM3j3MWTWW,5.0
user_0015,63vWEUXhpgghscp9FgvCMG,5.0
user_0015,0mbS3VwRbO6HVBMPXnzOGA,5.0
user_0015,71esI29rgirJJwKaJN2f2E,5.0
user_0016,3LRbalLzZcuvSR6jVnqclh,4.8
user_0016,2lLsjgDoS0Hg5pNNHymXGG,5.0
user_0016,4sp3RSnF01PJRu64qIlV4T,5.0
user_0016,4pbcWPWlVftf3uSTDE3NQD,5.0
user_0016,5gqlIpczfzjHkSToi7FPK3,5.0
user_0016,4oJgdKTbVXgrBynnLBHRI3,5.0
user_0016,0NWQTyapmz4GuDTSN9xTB7,5.0
user_0016,1z8101gVAHnL1l1VYbKpXp,5.0
user_0016,1RLLZU8KLPbezWwPQU0aJg,5.0
user_0016,3sFdaHo9D3hfiFt2wVi6a5,5.0
user_0016,3VPBqHUd17ZvEgabW9ZOUU,5.0
user_0016,0dhVTBkpQiWpCnxWJECfFL,5.0
user_0016,0GNZDavApH4FCUccVoFt5n,5.0
user_0016,2mFW4PxWf0yw3UCgEDhJ5p,5.0
user_0016,1e2uzg2yWFPoYs0hKx65yE,5.0
user_0016,30cW9fD87IgbYFl8o0lUze,5.0
user_0016,4hYHaROtjB6YREh6AgW3fd,5.0
user_0016,75SVkOsSjSM3mz384zLk98,5.0
user_0016,1Ph65gYzHdiNDs9yWh4ePY,5.0
user_0016,3AaIbryFmqSmWQiitnu3jC,5.0
user_0016,2FeLjxM420jQr2s6xU1tFT,5.0
user_0016,60trJsQeg9AddBAfTLXOu6,5.0
user_0016,3iTgKW7MWI0M0acyEoQXds,5.0
user_0016,7aZXTNQVlBypYUrj0WF8bH,5.0
user_0016,1bfRXeYRGJF8aCxUpQ4yOq,5.0
user_0017,2vOAHp8PBBFYqvQUWSoITY,5.0
user_0017,6SB6D4962R27qhXvPCCrL3,5.0
user_0017,1kEFzZpyfpgBYC0PnODx2F,4.9
user_0017,7nGBzBEsoaQXyc37FL1lNs,5.0
user_0017,2HHbpBQ2DEIp0rrDzOTKJK,5.0
user_0017,0VU5ZAQNxGunmLvmetQkSe,5.0
user_0017,4UWqBkpW1HQFzaLv8DChhe,5.0
user_0017,37GYyTGRnPcP01Ff7ziOoi,5.0
user_0017,5T41z0Wg9mPbPGXvquzaiK,5.0
user_0017,5lQsiPTAl0XIYiq1snPNpZ,5.0
user_0017,6duWukfaAPG7IwzHWJJWIA,5.0
user_0017,3dKhcCyVHuyCDiFuIHTo0q,5.0
user_0017,2WO5nzB7QtKn9ZRc9Jkalt,5.0
user_0017,0Om3atUNbAqVJexASXyKqH,5.0
user_0017,65xSpRM9cbo3UQyRZLi6De,5.0
user_0017,0RphKXkhRYBkPDA0SkG5U7,4.9
user_0017,1my3zKoxmeNpOn0ltcTT5S,5.0
user_0017,41CgzGD7xlgnJe14R4cqkL,5.0
user_0017,4LWHtU3D4ewsGQdcwHh8zn,5.0
user_0017,1eSmVO3UxWPfle5XCFzzDf,5.0
user_0017,5vilhku7KUCbRlog1d0lBy,5.0
user_0017,3UveRCSc7nBlohZhevJpgP,5.0
user_0017,6FlMYrisBkSY2PfFTajWvB,5.0
user_0017,2Cuqsq8nvm7ZI0Iu2YWZti,5.0
user_0017,6FTwpioKHEWCDjEHS6waLh,5.0
user_0018,0hOW6iNtMXxl9UB70gt8Bc,5.0
user_0018,2wSQ3R8BBAG2lB16Wnh3Cg,5.0
user_0018,3qI94hINNNeb4S7xQi18lS,5.0
user_0018,1FjRFW06sFavpmXi7nQI5n,5.0
